participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
LA23,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA25,la,guarda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA27,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA29,la,guarda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB01,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB03,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB05,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB06,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB07,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB12,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB14,ss,guardo,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
SB16,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB17,ss,guardo,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
SB19,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L12,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L16,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L18,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L24,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L28,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L32,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L34,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L36,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L38,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L40,lb,guardo,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
LA02,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA08,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA10,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA12,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA16,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA18,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA20,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA22,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA24,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA26,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA28,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA30,la,guardo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA31,la,guardo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB01,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB03,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB05,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB06,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB07,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB12,ss,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB14,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB16,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB17,ss,lanza,stressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
SB19,ss,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L12,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L16,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L18,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L24,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L28,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L32,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L34,lb,lanza,stressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
L36,lb,lanza,stressed,1,0,5,0,-4.61512051684126,word3_20msafterv1
L38,lb,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L40,lb,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA02,la,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA08,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA10,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA12,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA16,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA18,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA20,la,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA22,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA24,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA26,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA28,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA30,la,lanza,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA31,la,lanza,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB02,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB04,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB08,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB11,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB13,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB15,ss,lanzo,unstressed,1,NA,NA,NA,NA,word3_20msafterv1
SB18,ss,lanzo,unstressed,1,NA,NA,NA,NA,word3_20msafterv1
SB21,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB10,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB30,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB32,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB38,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L13,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L17,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L25,lb,lanzo,unstressed,1,4,0,0.4,-2.33537491581704,word3_20msafterv1
L27,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L29,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L35,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L37,lb,lanzo,unstressed,1,NA,NA,NA,NA,word3_20msafterv1
L39,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA01,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA03,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA05,la,lanzo,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
LA09,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA11,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA13,la,lanzo,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
LA15,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA23,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA25,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA27,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA29,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB02,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB04,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB08,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB09,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB11,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB13,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB15,ss,lava,stressed,0,NA,NA,NA,NA,word3_20msafterv1
SB18,ss,lava,stressed,0,NA,NA,NA,NA,word3_20msafterv1
SB21,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB10,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB30,ss,lava,stressed,0,0,7,0,-4.61512051684126,word3_20msafterv1
SB32,ss,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB38,ss,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L11,lb,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L13,lb,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L17,lb,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L25,lb,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L29,lb,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L37,lb,lava,stressed,0,NA,NA,NA,NA,word3_20msafterv1
LA03,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA05,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA09,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA11,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA13,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA15,la,lava,stressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
LA17,la,lava,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA21,la,lava,stressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
LA23,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA25,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA27,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA29,la,lava,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB01,ss,lavo,unstressed,0,1,0,0.1,-3.49650756146648,word3_20msafterv1
SB03,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB05,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB06,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB07,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB12,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB14,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
SB16,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB17,ss,lavo,unstressed,0,3,0,0.3,-2.60796674254523,word3_20msafterv1
SB19,ss,lavo,unstressed,0,1,2,0.1,-3.49650756146648,word3_20msafterv1
L12,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L16,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L18,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L24,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L28,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L32,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L34,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L36,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L38,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L40,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA02,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA08,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA10,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA12,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA16,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA18,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA20,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA22,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA24,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA26,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA28,la,lavo,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA30,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA31,la,lavo,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB01,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB03,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB05,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB06,ss,llena,stressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
SB07,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB12,ss,llena,stressed,0,0,6,0,-4.61512051684126,word3_20msafterv1
SB14,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB16,ss,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB17,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB19,ss,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L12,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L16,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L18,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L24,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L28,lb,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L32,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L34,lb,llena,stressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
L36,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L38,lb,llena,stressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
L40,lb,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA02,la,llena,stressed,0,0,1,0,-4.61512051684126,word3_20msafterv1
LA08,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA10,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA12,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA16,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA18,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA20,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA22,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA24,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA26,la,llena,stressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA28,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA30,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA31,la,llena,stressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB02,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB04,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB08,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB09,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB11,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB13,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB15,ss,lleno,unstressed,0,NA,NA,NA,NA,word3_20msafterv1
SB18,ss,lleno,unstressed,0,NA,NA,NA,NA,word3_20msafterv1
SB21,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB30,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB32,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
SB38,ss,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L11,lb,lleno,unstressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
L17,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L25,lb,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L27,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L29,lb,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
L35,lb,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
L37,lb,lleno,unstressed,0,NA,NA,NA,NA,word3_20msafterv1
L39,lb,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA01,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA03,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA05,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA09,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA11,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA13,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA15,la,lleno,unstressed,0,0,0,0,-4.61512051684126,word3_20msafterv1
LA17,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA19,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA21,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA23,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
LA25,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA27,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_20msafterv1
LA29,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_20msafterv1
SB02,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB04,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB08,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB09,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB11,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB13,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB15,ss,manda,stressed,1,NA,NA,NA,NA,word3_20msafterv1
SB18,ss,manda,stressed,1,NA,NA,NA,NA,word3_20msafterv1
SB20,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB21,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB30,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB32,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB38,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L11,lb,manda,stressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
L13,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L17,lb,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L19,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L25,lb,manda,stressed,1,3,0,0.3,-2.60796674254523,word3_20msafterv1
L27,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L29,lb,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L35,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L37,lb,manda,stressed,1,NA,NA,NA,NA,word3_20msafterv1
L39,lb,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA01,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA03,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA05,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA09,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA11,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA13,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA15,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA17,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA19,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA21,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA23,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA25,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA27,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA29,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB01,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB03,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB06,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB07,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB10,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB12,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB14,ss,mando,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
SB16,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB17,ss,mando,unstressed,1,6,0,0.6,-1.9236870122706,word3_20msafterv1
SB19,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L12,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L16,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L18,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L24,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L28,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L32,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L34,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L36,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
L38,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L40,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA02,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA08,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA10,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA12,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA16,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA18,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA20,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA22,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA24,la,mando,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
LA26,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
LA28,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
LA30,la,mando,unstressed,1,0,0,0,-4.61512051684126,word3_20msafterv1
LA31,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB01,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB03,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB06,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB07,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB10,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB12,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB14,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB16,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
SB17,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
SB19,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L12,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_20msafterv1
L16,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word3_20msafterv1
